comment,is_spam
Where did you get your wallpaper? Great review!,0.0
Look at the intro frame by frame,0.0
Link for the wallpaper please,0.0
I need that wallpaper! anyone knows where to get it?,0.0
Damn son. what a sweet intro.,0.0
Never going to consider a fan less system. It has no sense.,0.0
can someone wallpaper name or share link plz,0.0
When you realize 80% of people skip and don't remember this part 5:08,0.0
That intro is sick!,0.0
I love how you used the first pictures of the JWST as your background.,0.0
I went for starlight. I’m very much a midnight person but I think starlight will keep looking good even with fingerprints and a little port erosion. I do like the subtle color or starlight too.,0.0
These intros are going more and more insane every time… Crazy how creative and passionate they are!,0.0
"I dont understand mkbhd- of course you need as much as possible power from the laptop, and if this computer power is decreasing because of fan then you need macbook pro with beautiful touchbar. People, students buying this because its cheap and because this is a macbook and they have money only for one computer.",0.0
"Take that mask off, it does nothing",0.0
Finally. They went back to the bottom of the keyboard being part of the chassis. I hated the full plastic keyboard,0.0
"Dude, your cold intros are becoming so so good.. I mean so goooood… Waaow.. You’re doing great work Brownlee and team…. Awesome. Outstanding. Marvellous… I wish you my best.",0.0
If you buy the M1 MacBook Air in Britain it will cost you the same as buying a MacBook Air M2 in America.,0.0
please give me one laptop for eduction purpose,1.0
"So, no one will talk about Casey's tshirt in the video?",0.0
"With the M1 Air they made a computer with an exceptional price/quality ratio. With this one they're making a very desirable product, but it comes back in the luxury territory, rather than the utilitaristic one.",0.0
Awesome intro!!,0.0
"Damn! 
Your intros are fire 🔥",0.0
Love the intro!,0.0
The background is a new picture from the James web space telescope,0.0
I wish they made a 16” Air. 14” is too small for me.,0.0
"People always focus on the speed of base storage, when it's life span (more important to me imo) is also half. Meaning base storage will be DEAD after half as much writing as storage 1 tier above (256 vs 512). Once your storage is dead, you'll have to buy a new MacBook.",0.0
i want to get the wallpaper,0.0
One illogical thing … I have my external monitor on the right but it’s plugged in on the left. Why would the location of the USB-C ports limit which side your screen is on. Just use a cable that’s longer than 60cm :),0.0
"let me guess, not a word about the overheating?",0.0
"Dang, gotta love that robot camera shot at the beginning there!",0.0
"Did you notice the wallpaper on the macbook, it's one of the first images of the James Webb telescope. Just yesterday I set that as my laptop wallpaper too.",0.0
How old are you YouTube channel is I'm curious,0.0
wallpaper?,0.0
"because the speakers are in that space, they will most likely get a lot of dust build up",0.0
What an entrance shot! 👏👏,0.0
Where can i get this wallpaper from?,0.0
7:27 fingerprint magnet jeans.,0.0
"bro, why are you wearing a mask?",0.0
The intos just keep getting better !,0.0
Sick Intro!,0.0
How many chrome tabs can this MacBook fit in it?,0.0
Love the Casey Neistat t-shirt!,0.0
Looks like a Samsung...,0.0
Broooo look at that lowest loop score and stability almost 33% dip in Air,0.0
"The review aside, partly best camera work the team has done so far.",0.0
"next level intro, cine movies are joke compared",0.0
Those shoots were as good as the apple's own commercial. Wow 🤯🤯,0.0
Is upgrading the ram to 16gb better or upgrading the storage to 512gb better. Which will make it faster?,0.0
DOPE INTRO !! Man the way marques places the laptop on the bench with in the markers and double-checks it to see if he had set the laptop for the shot... Priceless expression..,0.0
Thanks my friend for another fabulous video ✨,0.0
"What is your budget for the intro?
Marques: yes",0.0
Been a professional video editor for 20 years and there'd be no reason to upgrade the macbook air m2 past 1TB. External hard drives exist. So not realistic to add that when wanting to make it better or compare to the macbook pro 'cause it's not a realistic thing for editors.,0.0
"Why pay extra price for mac, windows is great OS too, and intel that gives you more power for less money. But ok, if you are the one of 0.1% that you need power no mother how much it cost then I understand. But just know, everyone can build laptop that works,  it's not only apple.",0.0
That intro was nastyyyyy 😭,0.0
"should have started at 512 gb, memory is cheaper now...",0.0
The use of colour in this was so so good! Just watching your  video compositions go from brilliance to brilliance is so exciting,0.0
love the 1 second daft punk background,0.0
The intro..... So sick,0.0
The Intro yooooo,0.0
That intro camera move is dope 👍👍👍,0.0
Sounds like its unfo still not an option for Logic Pro users,0.0
That camera motion in the beginning was sick,0.0
That Robot Gimbal flex at the intro 😍🔥,0.0
That intro though 🔥🔥🔥,0.0
HOW TF DID YALL EVEN MAKE THE INTRO IM SOOO MAD,0.0
"Good Video. Lets also consider the price point in EU / Germany. He hit this week a spot were 1USD = 1EUR. In Germany the base MacBook Air M2 comes at 1500€, with 512GB SSD and the bigger SoC and 16GB or RAM we are at 2.079€. This is a setup I would consider a premium entry level laptop and it costs 2k... This is why I would never buy a MacBook. Other companies can just provide the same specs at 1000€-1300€.",0.0
That opening though 👌 a+,0.0
All the stores I have seen that have these on demo display have the midnight coloured ones and they are all absolutely coated in fingerprints. I love the colour but probably wouldn’t buy it purely for the fact it will always look grubby.,0.0
"air is and always was meant (and priced) for students, lawyers, salesmen, musicians, offices, assistants, ceos. None of these groups care about sustained load or ssd speeds.",0.0
Thanks for speaking up about the price point! I think the M3 Air should start @ 512Gb & 16GB of ram + cost 1000$ 😃🙏🏽💻,0.0
5:43 Overheating,0.0
"When filming a surface at a fairly extreme angle, you should consider using something non reflective to mark where to put the whatever it is down becasue the reflection made the tape very visible.",0.0
So thankful I bought this for school,0.0
I know i'm not the only one that replayed that intro like 10 times before getting into the video.,0.0
1 Like for the Intro❤️,0.0
where is that background from 🔥🔥,0.0
Go for XPS🤣,0.0
0:08 SKRILLEX,0.0
What is the performance difference between the 10 and 8 core gpu?,0.0
"Apparently 'deceivingly' is an actual word. 
Thanks Marques.",0.0
Screen saver used in the video?,0.0
can anyone help me for that wallpaper,0.0
Me and my false hope that everything would be cheaper after they removed their biggest overhead expense which is Intel.,0.0
So buy the midnight colour but then cover it up... Okay,0.0
.,0.0
I watch your beatiful cinematic videos in 144p to save data👌,0.0
"DCI-P3 70%... This machine useless, better get a PRO 14 (if you still want a MacBook). M2 is a hot processor, need in cooling system for it, for powerfull working. In default you will have a 35W charger, if you wanna 67W or higher - you should extra pay. You have no HDMI, card-reader, only 2 USB-C... MB Pro have all of it and 3 USB-C. Worst than MB Air M2 only MB PRO 13 M2. M2 have a little pros by M1, but not critical, also M1 Pro - faster than M2.

One more thing, SSD 256GB  have only half of speed 512 GB. System will be slower about 1.5 times.
If Apple got a possibility to using 24 GB on M1, then M2 have no chances in this battle, because 16GB - it's a minimal, 24GB - is optimal, 32GB - is the most powerfull. 64GB not need for MB.",0.0
why are you randomly wearing a mask in some shots its weird,0.0
👍,0.0
EPIC INTRO!!,0.0
"Headphone jack on the right?? Most headphones with a cable have it coming out of the left, and also the hand that moves the most (and can"" trip"" with the cable) is the mouse one (right). Odd design decision.",0.0
Fake image of the space 🤣🤣🤣,0.0
"So if I’m just using this like a glorified Chromebook do I really need to upgrade the memory or hard drive?  (I’m not interested in getting the M1 model, and I don’t want a Chromebook because I want the iMessages integratiin, and the ease of sharing photos, links, etc between my computer, phone, and iPad.",0.0
"$1400? No, thank you.",0.0
Apple only kept last generation in the lineup to make this seem like a good deal at this exaggerated price.,0.0
"I don't see how d brand skin protects the MacBook Air from scratching the USB C ports, but okay",0.0
